__label__love	love_3	thanks for the patch ; michael . applied with a few modifications .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__surprise	surprise_0	woops ; thought this was already fixed …	0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__surprise	surprise_1	i do have some interest in working on this ; but it 's not currently on my radar . implementing solr- would illustrate the issues that need fixing ... although if this is tackled first ; writing solr- would be much easier .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.14285714285714285 0.0 0.0 0.0 0.0 0.14285714285714285 0.8571428571428571 0.545 0.545 0.545 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love	love_4	thanks for the issue / steps to resolve . pretty much did what you said verbatim . ( as it worked out on the other regexp issue )	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14285714285714285 0.0 0.0 0.0 0.0 0.8571428571428571 0.0 0.0 0.0 0.0 0.469 0.469 0.469 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love	love_5	patch applied . thanks !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__joy	joy_2	awesome . i actually did find two more non-code files - the readme docs in java / social - api / and have added them as deletes to my client . good to know it checks out with you though . unless anybody objects i 'll submit this relatively soon .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.125 0.0 0.0 0.0 0.125 0.875 0.0 0.0 0.0 0.0 0.547 0.547 0.547 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love	love_6	patch applied . thanks	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love	love_7	this works great for me ; but it has demonstrated another issue when some tapestry 's script files try to use the clientid in order to create javascript identifiers for variables . i 'll open a new issue describing this .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.09090909090909091 0.8181818181818182 0.0 0.0 0.0 0.0 0.288 0.288 0.288 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love	love_8	thanks for that comment richard ! i was laboring under the ( false ) impression that i could not change the docs that went with our previous releases ; but i see these are coming from a copy on our svn site ; and we could actually change that one . anybody object to my doing that ? i could correct the link ; and also indicate this release is levels out of date .	0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.18181818181818182 0.09090909090909091 0.7272727272727273 0.0 0.0 0.0 0.0 0.22499999999999998 0.344 0.344 0.5 0.198 0.198 0.198 0.5 0.0 0.0 0.0 0.0
__label__love	love_9	verified ; thanks .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love	love_10	thanks to simon kitching .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love	love_11	i verified the fix using the xml-xerces_20040107172932.tar.gz cvs snapshot . thanks !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__fear	fear_1	we 'll look at the issue for	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__anger	anger_2	this has been in resolved state for over one year so now closing ; if it turns out to not be fixed please re-open .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__fear	fear_2	this has been fixed for by upgading to poi beta . perhaps somebody with more power than me can mark this accordingly .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love __label__joy	love_joy_1	looks fine to me now . thanks !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__joy	joy_3	fixed thus : http://svn.apache.org/viewvc ? rev = & view = rev	0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__sadness	sadness_1	fixed . sorry for long waiting . i did n't find the time . author : tterm date : mon jul : : new revision : url : http://svn.apache.org/viewvc ? rev = & view = rev log : preserving or configuring content - type of http - header modified : servicemix / smx3 / branches / servicemix- / deployables / bindingcomponents / servicemix - http / src / main / java / org / apache / servicemix / http / httpendpoint . java servicemix / smx3 / branches / servicemix- / deployables / bindingcomponents / servicemix - http / src / main / java / org / apache / servicemix / http / processors / providerprocessor . java	0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.14285714285714285 0.07142857142857142 0.7142857142857143 0.0 0.0 0.0 0.0 0.516 0.688 0.688 0.4 0.23433333333333337 0.281 0.281 0.6 0.0 0.0 0.0 0.0
__label__fear	fear_3	if i see it correctly ; the current implementation creates a resource provider for each symlink - i fear what happens if there are hundreds or thousands of symlinks	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.3333333333333333 0.0 0.0 0.3333333333333333 0.0 0.3333333333333333 0.5 0.5 0.5 0.5 0.288 0.288 0.288 0.5 0.828 0.828 0.828 0.5 0.0 0.0 0.0 0.0
__label__love	love_12	thanks malith for your contribution….patch committed under rev.	0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__joy	joy_4	looks good . thanks !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.547 0.547 0.547 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love	love_13	hi george ; i just checked in a fix for the empty stack exception . can you please verify ? thanks .	0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.364 0.364 0.364 1.0
__label__joy	joy_5	cool . thanks for considering my bug report !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.188 0.188 0.188 1.0 0.0 0.0 0.0 0.0
__label__fear	fear_4	hi dave ; i am not jira wise ; i 'll see if i can change the original ; if not ; i 'll start a new thread . it worries me that the last binaries are two years old . it seems to say that nobody is using ws - rm ; which i can understand . i will check with axis2 before i update the jira . i wo n't check with ; since i am using features . cheers ; patrice / ;	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.125 0.0 0.125 0.25 0.125 0.625 0.0 0.0 0.0 0.0 0.897 0.897 0.897 0.3333333333333333 0.388 0.578 0.578 0.6666666666666666 0.641 0.641 0.641 0.3333333333333333
__label__love	love_14	ludger ; thanks for the patch . i 've just committed it . see svn rev . thiwanka ; thanks for your help in investigating this issue .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.203 0.203 0.203 1.0 0.0 0.0 0.0 0.0
__label__sadness	sadness_2	fixed . sorry folks ; the contributions asm_8001_java and asm_12011 did not get committed from my local machine since the projects somehow were not part of my eclipse workspace when i did the commits of these changes	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.125 0.0 0.875 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.198 0.198 0.198 1.0 0.0 0.0 0.0 0.0
__label__love	love_15	thanks sven !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love	love_16	fixed - thanks !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love	love_17	robert ; your patch is in ; please help verify ; thanks . rgds ; peiyong	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.203 0.203 0.203 1.0 0.0 0.0 0.0 0.0
__label__sadness	sadness_3	i was n't able to reproduce the problem with the attachments . i saw appropriate error messages ; line numbers ; etc. however ; line number information was missing for the testcase idkeyerr10 ; so i 've committed a patch which remedies this .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.09090909090909091 0.0 0.18181818181818182 0.09090909090909091 0.0 0.7272727272727273 0.0 0.0 0.0 0.0 0.227 0.227 0.227 0.25 0.266 0.266 0.266 0.25 0.35566666666666663 0.438 0.379 0.75
__label__love __label__joy	love_joy_2	odd that you ca n't get the attached to build as it builds fine for me with the current latest code ; never mind because i 've tried it for you and yes this has fixed the problems and it now works . thanks jim ! ( side note ; i agree % about moving all the non-java container specific tests out of the java container project )	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14285714285714285 0.07142857142857142 0.0 0.8571428571428571 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.266 0.266 0.266 0.5 0.2815 0.438 0.438 1.0
__label__sadness	sadness_4	bummer ! -- the solution too this problem was that my jvm had too little memory ( 64mb ) for allocating all the byte buffers required for writing / reading serialized pages .	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.125 0.0 0.0 0.125 0.125 0.0 0.75 0.139 0.139 0.139 0.5 0.0 0.0 0.0 0.0 0.266 0.266 0.266 0.5 0.4385 0.439 0.438 1.0
__label__love	love_18	to test this ; i used an aggregate ae with a cas multiplier that declared getcasinstancesrequired ( ) = . if this ae is instantiated and run in a loop with earlier code it eats up roughly 10mb per iteration . no such leak with the latest code . thanks !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.9090909090909091 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.5 0.125 0.125 0.125 0.5
__label__love	love_19	thanks for testing ; shinobu . probably a misconfiguration . chris ; try asking on the user list if this problem persists .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.3333333333333333 0.0 0.6666666666666666 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.266 0.266 0.266 1.0 0.438 0.438 0.438 1.0
__label__surprise	surprise_2	very curious as to where you saw that exception . because digging through my log files ; all i see are series of ' noclassdeffound ' exceptions . same goes for the sample project i submitted . i get the following stack trace : java.lang.runtimeexception : java.lang.classnotfoundexception : caught an exception while obtaining a class file for org.apache.tapestry.transformationtest.pages.start at org.apache.tapestry.internal.services.componentinstantiatorsourceimpl.findclass ( componentinstantiatorsourceimpl.java: ) at org.apache.tapestry.internal.services.componentinstantiatorsourceimpl.findinstantiator ( componentinstantiatorsourceimpl.java: ) at $ componentinstantiatorsource_1177c5597da.findinstantiator ( $ componentinstantiatorsource_1177c5597da.java ) at org.apache.tapestry.internal.services.pageelementfactoryimpl.newrootcomponentelement ( pageelementfactoryimpl.java: ) at $ pageelementfactory_1177c5597e8.newrootcomponentelement ( $ pageelementfactory_1177c5597e8.java ) at org.apache.tapestry.internal.services.pageloaderprocessor.loadrootcomponent ( pageloaderprocessor.java: ) at org.apache.tapestry.internal.services.pageloaderprocessor.loadpage ( pageloaderprocessor.java: ) at org.apache.tapestry.internal.services.pageloaderimpl.loadpage ( pageloaderimpl.java: ) at $ pageloader_1177c5597e5.loadpage ( $ pageloader_1177c5597e5.java ) at org.apache.tapestry.internal.services.pagepoolcache.checkout ( pagepoolcache.java: ) at org.apache.tapestry.internal.services.pagepoolimpl.checkout ( pagepoolimpl.java: ) at $ pagepool_1177c5597e4.checkout ( $ pagepool_1177c5597e4.java ) at org.apache.tapestry.internal.services.requestpagecacheimpl.get ( requestpagecacheimpl.java: ) at $ requestpagecache_1177c5597e3.get ( $ requestpagecache_1177c5597e3.java ) at $ requestpagecache_1177c5597d7.get ( $ requestpagecache_1177c5597d7.java ) at org.apache.tapestry.internal.services.pagerenderrequesthandlerimpl.handle ( pagerenderrequesthandlerimpl.java: ) at $ pagerenderrequesthandler_1177c5597cc.handle ( $ pagerenderrequesthandler_1177c5597cc.java ) at org.apache.tapestry.internal.test.pagelinkinvoker.invoke ( pagelinkinvoker.java: ) at org.apache.tapestry.test.pagetester.invoke ( pagetester.java: ) at org.apache.tapestry.test.pagetester.renderpage ( pagetester.java: ) at org.apache.tapestry.transformationtest.pages.teststart.render _ start ( teststart.java: ) even turning on debugging output ; i do n't see the exception message you posted .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05263157894736842 0.9473684210526315 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love __label__joy	love_joy_3	thanks for the sample app ; i updated it for and verified the problem ; then tried the fix . had to modify the mixins to return false from beforerenderbody ( ) ; but then everything worked as expected ( the any component omitted its body ) .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.1111111111111111 0.2222222222222222 0.6666666666666666 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.266 0.266 0.266 1.0 0.438 0.438 0.438 1.0
__label__love	love_20	very cool . thank you .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__sadness	sadness_5	i hope someone can fix this ; but i know that at this time it 's not something i can tackle without generous hand - holding . if there are no takers soon ; i 'll go ahead and close the issue . this is part of an effort to close old issues that i have reported . search tag : elyograg2013springclean	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06666666666666667 0.13333333333333333 0.0 0.0 0.0 0.13333333333333333 0.8 0.545 0.545 0.545 0.3333333333333333 0.5974999999999999 0.609 0.609 0.6666666666666666 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
__label__love	love_21	thanks . the problem is with deferred node expansion ; when this is on the node appears as null instead of a text node with an empty string . i 'll merge a fix shortly .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.09090909090909091 0.09090909090909091 0.0 0.9090909090909091 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.266 0.266 0.266 0.5 0.401 0.438 0.364 1.0
__label__love	love_22	patch applied . good work adrian !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.0 0.0 0.0 0.3333333333333333 0.6666666666666666 0.0 0.0 0.0 0.0 0.547 0.547 0.547 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
